-1|(20.54153, 2.34438, 24.14349)|move
-1|(20.48804, 2.34438, 24.084)|move
-1|(20.43455, 2.34438, 24.02451)|move
-1|(20.38106, 2.34438, 23.96503)|move
-1|(20.32756, 2.34438, 23.90554)|move
-1|(20.27407, 2.34438, 23.84605)|move
-1|(20.22058, 2.34438, 23.78657)|move
-1|(20.16709, 2.34438, 23.72708)|move
-1|(20.1136, 2.34438, 23.66759)|move
-1|(20.06011, 2.34438, 23.60811)|move
-1|(20.00661, 2.34438, 23.54862)|move
-1|(19.95312, 2.34438, 23.48914)|move
-1|(19.89963, 2.34438, 23.42965)|move
-1|(19.84614, 2.34438, 23.37016)|move
-1|(19.79265, 2.34438, 23.31068)|move
-1|(19.73916, 2.34438, 23.25119)|move
-1|(19.68567, 2.34438, 23.1917)|move
-1|(19.63217, 2.34438, 23.13222)|move
-1|(19.57868, 2.34438, 23.07273)|move
-1|(19.52519, 2.34438, 23.01324)|move
-1|(19.4717, 2.34438, 22.95376)|move
-1|(19.41821, 2.34438, 22.89427)|move
-1|(19.36472, 2.34438, 22.83479)|move
-1|(19.31122, 2.34438, 22.7753)|move
-1|(19.25773, 2.34438, 22.71581)|move
-1|(19.20424, 2.34438, 22.65633)|move
-1|(19.15075, 2.34438, 22.59684)|move
-1|(19.09726, 2.34438, 22.53735)|move
-1|(19.04377, 2.34438, 22.47787)|move
-1|(18.99027, 2.34438, 22.41838)|move
-1|(18.93678, 2.34438, 22.35889)|move
-1|(18.88329, 2.34438, 22.29941)|move
-1|(18.8298, 2.34438, 22.23992)|move
-1|(18.77631, 2.34438, 22.18044)|move
-1|(18.72282, 2.34438, 22.12095)|move
-1|(18.66932, 2.34438, 22.06146)|move
-1|(18.61583, 2.34438, 22.00198)|move
-1|(18.56234, 2.34438, 21.94249)|move
-1|(18.50885, 2.34438, 21.883)|move
-1|(18.45536, 2.34438, 21.82352)|move
-1|(18.40187, 2.34438, 21.76403)|move
-1|(18.34838, 2.34438, 21.70454)|move
-1|(18.29488, 2.34438, 21.64506)|move
-1|(18.24139, 2.34438, 21.58557)|move
-1|(18.1879, 2.34438, 21.52608)|move
-1|(18.13441, 2.34438, 21.4666)|move
-1|(18.08092, 2.34438, 21.40711)|move
